"BehaviorSpace results (NetLogo 6.0.2)"
"ESPA Farmer Adaptation Model.nlogo"
"Thesis Experiment-Refined after interrupt"
"04/16/2019 21:19:15:828 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","308","0","216"
"[run number]","PerceptionThreshold","BeliefInSocialSanctionsAverage","FixRandomSeed?","Simulate-ESPA_CAMP","ExperimentVariablesFile","PrintReporters?","WriteCropBudgets?","IAC-PhysArous-Threshold","WriteDetailedCropBudgets?","F-Ratio-V","RandomStartingMoney","WriteOutputs?","F-Ratio-W","UseRandomRotations?","WaterRightDistribution","Run-Number","RandomSeed","TypicalAmountFarmerIsWillingToLosePerField","Animate?","ROISeasonTolerance","Social-Connections-per-Farmer","InputIntensityDistribution","Lognormal-Sigma","InternalScalar","IndividualFieldCalcs?","Tracers?","BeliefInESPASD","GeneratingWorlds?","BeliefInSocialSanctionsSD","ExternalScalar","NumberOfSeasons","EfficacyScalar","AcreageDistributionType","RhythmScalar","InterfaceVariableFileName","BeliefInESPAAverage","CustomFarmerAccess","PopulateMethod","BeliefsInEconomicSanctionsSD","water-preference","OffsetIrrigationWithSkill?","WorldFileName","ChargeForOverdraw","Consultants-per-Farmer","BeliefInEconomicSanctionsAverage","Use-Aqua-Crop","Decision-Making","PercVarWillingnessToLose","GWD","WaterRightSeniorityDistribution","[step]","count farmers","ExperimentName","RandomSeed","Decision-Making","ExperimentalToleranceforLoss","InternalScalar","ExternalScalar","EfficacyScalar","RhythmScalar","PerceptionThreshold","count patches with [owner != 0]","count farmers with [farmsize < 50]","count farmers with [farmsize > 50 AND farmsize < 100]","count farmers with [farmsize > 100 AND farmsize < 500]","count farmers with [farmsize > 500 AND farmsize < 1000]","count farmers with [farmsize > 1000 AND farmsize < 10000]","count farmers with [rotation = ""PotatoBeetGrainGrain""]","count farmers with [rotation = ""PotatoGrainBeetGrain""]","count farmers with [rotation = ""HayGrain""]","count farmers with [rotation = ""HayGrainPotatoGrain""]","count farmers with [rotation = ""PotatoGrainGrain""]","count farmers with [rotation = ""HayBarleyPotato""]","count farmers with [rotation = ""HayGrainGrainPotato""]","count farmers with [rotation = ""GrainPotatoBeetsHay""]","count farmers with [rotation = ""Landlord""]","count patches with [PreferredLandUse = ""Alfalfa""]","count patches with [PreferredLandUse = ""Barley""]","count patches with [PreferredLandUse = ""Corn""]","count patches with [PreferredLandUse = ""Potatoes""]","count patches with [PreferredLandUse = ""Spring Wheat""]","count patches with [PreferredLandUse = ""Sugarbeets""]","count patches with [PreferredLandUse = ""Winter Wheat""]","count patches with [PreferredLandUse = ""Alfalfa_Perennial""]","count patches with [TypeOfIrrigation = ""Center Pivot LEPA""]","count patches with [TypeOfIrrigation = ""Center Pivot LESA""]","count patches with [TypeOfIrrigation = ""Center Pivot MESA""]","count patches with [TypeOfIrrigation = ""Drip Tape""]","count patches with [TypeOfIrrigation = ""Furrow""]","NumberOfFarmersWithChangedWM"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","2","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","36","75","26","501","21","702","0","57","60","0","1070","6","282","[53 7]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","4","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","6","72","24","515","26","679","0","93","58","0","1085","4","268","[48 5 5 0]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","34","33","136","378","309","235","0","302","82","0","1047","10","288","[59 8 8 1 4 1]"
"67","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","10","29","203","393","259","175","0","349","99","0","1047","6","266","[78 5 8 1 0 2 1 0 1 2]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","3","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","285","74","23","418","36","509","0","73","64","0","1066","6","282","[53 7 4]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","5","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","220","45","155","352","340","204","0","99","63","0","1085","4","263","[48 5 5 0 5]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","52","31","192","378","248","196","0","330","84","0","1047","10","286","[59 8 8 1 4 1 2]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","4","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","15","76","30","454","26","736","0","81","65","0","1066","6","281","[53 7 4 1]"
"67","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","117","93","240","471","4","309","0","184","169","0","985","6","258","[78 5 8 1 0 2 1 0 1 2 44]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","6","43","165","367","324","222","0","288","63","0","1085","4","263","[48 5 5 0 5 0]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","48","38","208","378","222","207","0","326","85","0","1047","10","285","[59 8 8 1 4 1 2 1]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","5","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","275","38","169","328","339","175","0","94","66","0","1066","6","280","[53 7 4 1 1]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","30","41","204","391","267","197","0","285","64","0","1085","4","262","[48 5 5 0 5 0 1]"
"67","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","196","175","115","326","271","152","0","183","169","0","985","6","258","[78 5 8 1 0 2 1 0 1 2 44 0]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","9","39","174","377","269","198","0","361","85","0","1047","10","285","[59 8 8 1 4 1 2 1 0]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","3","42","158","356","316","218","0","325","70","0","1063","6","279","[53 7 4 1 1 4]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","54","48","195","370","276","216","0","256","64","0","1085","4","262","[48 5 5 0 5 0 1 0]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","10","34","190","384","238","207","0","364","85","0","1047","10","285","[59 8 8 1 4 1 2 1 0 0]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","41","33","211","376","262","177","0","318","73","0","1063","6","276","[53 7 4 1 1 4 3]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","7","52","211","383","266","200","0","296","65","0","1085","4","261","[48 5 5 0 5 0 1 0 1]"
"67","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","13","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","1","135","117","361","284","143","0","377","169","0","985","6","258","[78 5 8 1 0 2 1 0 1 2 44 0 0]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","89","100","298","439","5","291","0","205","163","0","982","10","272","[59 8 8 1 4 1 2 1 0 0 45]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","45","36","214","376","255","181","0","311","74","0","1063","6","275","[53 7 4 1 1 4 3 1]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","7","51","207","396","265","193","0","296","66","0","1085","4","260","[48 5 5 0 5 0 1 0 1 1]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","10","34","229","381","252","171","0","341","74","0","1063","6","275","[53 7 4 1 1 4 3 1 0]"
"67","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","14","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","81","136","114","327","271","148","0","341","169","0","985","6","258","[78 5 8 1 0 2 1 0 1 2 44 0 0 0]"
"68","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","200","139","67","354","332","169","0","166","163","0","982","10","272","[59 8 8 1 4 1 2 1 0 0 45 0]"
"69","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.25","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","85","92","270","505","6","294","0","163","130","0","1033","4","248","[48 5 5 0 5 0 1 0 1 1 38]"
"70","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1.5_EffS-1.5_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1.5","1.5","1","0.5","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","8","33","208","387","260","178","0","344","75","0","1063","6","274","[53 7 4 1 1 4 3 1 0 1]"
